filename,target_class,background_class,snr_db,predicted_class,alert_label,confidence,combined_confidence,confidence_gate,target_score,correct,prob_chainsaw,prob_gunshot,prob_engine,prob_axe,prob_fire,prob_background
bgonly_forest_night_s057.wav,background,forest_night,0,background,background,0.8467960357666016,0.8467960357666016,alert,0.8467960357666016,True,0.01164997648447752,0.020141441375017166,0.021567540243268013,0.040389690548181534,0.059455305337905884,0.8467960357666016
bgonly_forest_night_s058.wav,background,forest_night,0,engine,engine,0.5659926533699036,0.5659926533699036,verify,0.30696290731430054,False,0.03732930123806,0.027796071022748947,0.5659926533699036,0.004132481757551432,0.05778656527400017,0.30696290731430054
bgonly_silence_s059.wav,background,silence,0,background,background,0.657192051410675,0.657192051410675,verify,0.657192051410675,True,0.04016382619738579,0.0819706991314888,0.0649193674325943,0.018993688747286797,0.13676035404205322,0.657192051410675
bgonly_silence_s060.wav,background,silence,0,background,background,0.9137943983078003,0.9137943983078003,alert,0.9137943983078003,True,0.011442589573562145,0.01320654433220625,0.010039997287094593,0.01300877146422863,0.038507748395204544,0.9137943983078003
bgonly_silence_s061.wav,background,silence,0,background,background,0.8854823112487793,0.8854823112487793,alert,0.8854823112487793,True,0.0168142169713974,0.015471764840185642,0.020254069939255714,0.004700023680925369,0.05727764219045639,0.8854823112487793
bgonly_forest_night_s062.wav,background,forest_night,0,background,background,0.5262764096260071,0.5262764096260071,verify,0.5262764096260071,True,0.010774941183626652,0.2813340723514557,0.029002856463193893,0.022861765697598457,0.12974996864795685,0.5262764096260071
bgonly_river_s063.wav,background,river,0,background,background,0.6095834970474243,0.6095834970474243,verify,0.6095834970474243,True,0.045237019658088684,0.018845146521925926,0.025033891201019287,0.29481634497642517,0.00648408941924572,0.6095834970474243
bgonly_birds_s064.wav,background,birds,0,axe,fire_or_impact,0.4671022891998291,0.5907132029533386,verify,0.13582465052604675,False,0.1814403086900711,0.03190918639302254,0.060112543404102325,0.4671022891998291,0.12361092865467072,0.13582465052604675
bgonly_forest_night_s065.wav,background,forest_night,0,background,background,0.900958776473999,0.900958776473999,alert,0.900958776473999,True,0.006167272571474314,0.028039801865816116,0.040845416486263275,0.008418984711170197,0.015569710172712803,0.900958776473999
bgonly_forest_night_s066.wav,background,forest_night,0,background,background,0.788906991481781,0.788906991481781,alert,0.788906991481781,True,0.02485184371471405,0.03793837130069733,0.09432718902826309,0.025542424991726875,0.028433198109269142,0.788906991481781
bgonly_rain_s067.wav,background,rain,0,background,background,0.5238237977027893,0.5238237977027893,verify,0.5238237977027893,True,0.01794523373246193,0.03794185072183609,0.07496367394924164,0.10855719447135925,0.2367681860923767,0.5238237977027893
bgonly_forest_night_s068.wav,background,forest_night,0,background,background,0.8578320145606995,0.8578320145606995,alert,0.8578320145606995,True,0.014961039647459984,0.008376474492251873,0.05037733167409897,0.03229919448494911,0.03615390509366989,0.8578320145606995
bgonly_river_s069.wav,background,river,0,background,background,0.8158859610557556,0.8158859610557556,alert,0.8158859610557556,True,0.02723536267876625,0.010749571956694126,0.07658553123474121,0.04994234815239906,0.01960122399032116,0.8158859610557556
bgonly_silence_s070.wav,background,silence,0,background,background,0.8353204727172852,0.8353204727172852,alert,0.8353204727172852,True,0.012371948920190334,0.010824333876371384,0.027548886835575104,0.0715414360165596,0.042392972856760025,0.8353204727172852
bgonly_rain_s071.wav,background,rain,0,background,background,0.732308566570282,0.732308566570282,alert,0.732308566570282,True,0.015631917864084244,0.02196376770734787,0.18006744980812073,0.015773899853229523,0.034254420548677444,0.732308566570282
bgonly_silence_s072.wav,background,silence,0,background,background,0.41129711270332336,0.41129711270332336,verify,0.41129711270332336,True,0.0739520937204361,0.06782370805740356,0.125104621052742,0.0400606207549572,0.28176185488700867,0.41129711270332336
bgonly_forest_night_s073.wav,background,forest_night,0,background,background,0.6619720458984375,0.6619720458984375,verify,0.6619720458984375,True,0.021348755806684494,0.015880072489380836,0.008870553225278854,0.09860128909349442,0.19332726299762726,0.6619720458984375
bgonly_birds_s074.wav,background,birds,0,background,background,0.2956710457801819,0.2956710457801819,log_only,0.2956710457801819,True,0.07140267640352249,0.2425820380449295,0.04944753646850586,0.17812691628932953,0.16276979446411133,0.2956710457801819
bgonly_silence_s075.wav,background,silence,0,background,background,0.7130890488624573,0.7130890488624573,alert,0.7130890488624573,True,0.030666973441839218,0.017398646101355553,0.026680855080485344,0.04514762759208679,0.16701684892177582,0.7130890488624573
bgonly_silence_s076.wav,background,silence,0,background,background,0.9096861481666565,0.9096861481666565,alert,0.9096861481666565,True,0.0151396244764328,0.022168243303894997,0.010766340419650078,0.013774620369076729,0.0284650269895792,0.9096861481666565
bgonly_birds_s077.wav,background,birds,0,background,background,0.4661887586116791,0.4661887586116791,verify,0.4661887586116791,True,0.02984526939690113,0.2732691466808319,0.16118183732032776,0.014438693411648273,0.055076323449611664,0.4661887586116791
bgonly_river_s078.wav,background,river,0,fire,fire_or_impact,0.4443625509738922,0.5741145014762878,verify,0.2321815937757492,False,0.03610057383775711,0.026960382238030434,0.13064298033714294,0.12975193560123444,0.4443625509738922,0.2321815937757492
bgonly_river_s079.wav,background,river,0,background,background,0.39674702286720276,0.39674702286720276,log_only,0.39674702286720276,True,0.09904877096414566,0.013572301715612411,0.21538607776165009,0.12997741997241974,0.14526844024658203,0.39674702286720276
bgonly_river_s080.wav,background,river,0,fire,fire_or_impact,0.36063361167907715,0.37944355607032776,log_only,0.10627547651529312,False,0.10627146065235138,0.08136594295501709,0.32664361596107483,0.018809951841831207,0.36063361167907715,0.10627547651529312
bgonly_silence_s081.wav,background,silence,0,background,background,0.708470344543457,0.708470344543457,alert,0.708470344543457,True,0.12054447084665298,0.0376751646399498,0.04436705261468887,0.019324271008372307,0.06961864233016968,0.708470344543457
bgonly_rain_s082.wav,background,rain,0,background,background,0.42375174164772034,0.42375174164772034,verify,0.42375174164772034,True,0.12916432321071625,0.01882336288690567,0.38331475853919983,0.016636298969388008,0.028309548273682594,0.42375174164772034
bgonly_wind_s083.wav,background,wind,0,background,background,0.8394805192947388,0.8394805192947388,alert,0.8394805192947388,True,0.03698229417204857,0.03591834753751755,0.052767228335142136,0.011687071062624454,0.02316456101834774,0.8394805192947388
bgonly_silence_s084.wav,background,silence,0,background,background,0.9172078967094421,0.9172078967094421,alert,0.9172078967094421,True,0.01276550441980362,0.006478404626250267,0.014732417650520802,0.009670887142419815,0.03914489597082138,0.9172078967094421
bgonly_river_s085.wav,background,river,0,gunshot,gunshot,0.5208090543746948,0.5208090543746948,verify,0.07070103287696838,False,0.08956090360879898,0.5208090543746948,0.07244858890771866,0.05590895190834999,0.19057142734527588,0.07070103287696838
bgonly_rain_s086.wav,background,rain,0,background,background,0.7578083872795105,0.7578083872795105,alert,0.7578083872795105,True,0.023734893649816513,0.00745457923039794,0.03868302330374718,0.12576492130756378,0.04655418172478676,0.7578083872795105
bgonly_river_s087.wav,background,river,0,fire,fire_or_impact,0.4653417766094208,0.64688640832901,verify,0.1191013902425766,False,0.09018664062023163,0.08560140430927277,0.05822419375181198,0.18154464662075043,0.4653417766094208,0.1191013902425766
bgonly_silence_s088.wav,background,silence,0,background,background,0.8032889366149902,0.8032889366149902,alert,0.8032889366149902,True,0.04212701693177223,0.02153971791267395,0.05448784679174423,0.009511874988675117,0.0690445750951767,0.8032889366149902
bgonly_rain_s089.wav,background,rain,0,background,background,0.7774928212165833,0.7774928212165833,alert,0.7774928212165833,True,0.017314879223704338,0.014458658173680305,0.048921335488557816,0.06674835830926895,0.07506395131349564,0.7774928212165833
bgonly_birds_s090.wav,background,birds,0,background,background,0.7183765172958374,0.7183765172958374,alert,0.7183765172958374,True,0.008277326822280884,0.02371465601027012,0.031144987791776657,0.1096700131893158,0.10881658643484116,0.7183765172958374
bgonly_rain_s091.wav,background,rain,0,chainsaw,chainsaw,0.6342273354530334,0.6342273354530334,verify,0.055532149970531464,False,0.6342273354530334,0.009872551076114178,0.24932967126369476,0.012598929926753044,0.038439348340034485,0.055532149970531464
bgonly_wind_s092.wav,background,wind,0,background,background,0.8475209474563599,0.8475209474563599,alert,0.8475209474563599,True,0.02766595035791397,0.014531447552144527,0.09735208004713058,0.004092079121619463,0.008837491273880005,0.8475209474563599
bgonly_rain_s093.wav,background,rain,0,fire,fire_or_impact,0.4086103141307831,0.48164102435112,verify,0.3528192639350891,False,0.02047419734299183,0.007189774885773659,0.1378757357597351,0.07303071022033691,0.4086103141307831,0.3528192639350891
bgonly_silence_s094.wav,background,silence,0,background,background,0.4371441900730133,0.4371441900730133,verify,0.4371441900730133,True,0.20615464448928833,0.01019122451543808,0.13506311178207397,0.06675784289836884,0.14468903839588165,0.4371441900730133
bgonly_birds_s095.wav,background,birds,0,background,background,0.7066004276275635,0.7066004276275635,alert,0.7066004276275635,True,0.005396684631705284,0.2500394880771637,0.01634834334254265,0.01872987486422062,0.002885170979425311,0.7066004276275635
bgonly_forest_night_s096.wav,background,forest_night,0,background,background,0.88624507188797,0.88624507188797,alert,0.88624507188797,True,0.020037146285176277,0.027882982045412064,0.04664565995335579,0.006312930025160313,0.012876220978796482,0.88624507188797
bgonly_silence_s097.wav,background,silence,0,background,background,0.7074892520904541,0.7074892520904541,alert,0.7074892520904541,True,0.058362968266010284,0.005356404464691877,0.1666468381881714,0.010394326411187649,0.05175020918250084,0.7074892520904541
bgonly_river_s098.wav,background,river,0,background,background,0.49277395009994507,0.49277395009994507,verify,0.49277395009994507,True,0.03411301597952843,0.016591856256127357,0.20988775789737701,0.06348927319049835,0.18314416706562042,0.49277395009994507
bgonly_forest_night_s099.wav,background,forest_night,0,background,background,0.8124014735221863,0.8124014735221863,alert,0.8124014735221863,True,0.03547503054141998,0.05430315434932709,0.044323086738586426,0.038236428052186966,0.015260858461260796,0.8124014735221863
bgonly_forest_night_s100.wav,background,forest_night,0,background,background,0.3621346950531006,0.3621346950531006,log_only,0.3621346950531006,True,0.06246008723974228,0.11872391402721405,0.23463420569896698,0.1081889420747757,0.11385820060968399,0.3621346950531006
bgonly_birds_s101.wav,background,birds,0,background,background,0.9821725487709045,0.9821725487709045,alert,0.9821725487709045,True,0.0009958894224837422,0.01351980771869421,0.0015998623566702008,0.0007413954008370638,0.000970504421275109,0.9821725487709045
bgonly_forest_night_s102.wav,background,forest_night,0,background,background,0.8617686033248901,0.8617686033248901,alert,0.8617686033248901,True,0.006436098832637072,0.05346722528338432,0.027123114094138145,0.027320081368088722,0.02388489432632923,0.8617686033248901
bgonly_wind_s103.wav,background,wind,0,axe,fire_or_impact,0.368875116109848,0.4199558198451996,log_only,0.28470584750175476,False,0.1357361078262329,0.06307516992092133,0.09652703255414963,0.368875116109848,0.05108070373535156,0.28470584750175476
bgonly_forest_night_s104.wav,background,forest_night,0,engine,engine,0.7438257932662964,0.7438257932662964,alert,0.15803000330924988,False,0.016851602122187614,0.023068450391292572,0.7438257932662964,0.004522391129285097,0.0537017397582531,0.15803000330924988
bgonly_birds_s105.wav,background,birds,0,engine,engine,0.42541635036468506,0.42541635036468506,verify,0.38114863634109497,False,0.04635732248425484,0.008837098255753517,0.42541635036468506,0.022625500336289406,0.1156151220202446,0.38114863634109497
bgonly_wind_s106.wav,background,wind,0,background,background,0.8484711647033691,0.8484711647033691,alert,0.8484711647033691,True,0.011809314601123333,0.011883595027029514,0.03110157512128353,0.014102023094892502,0.0826323926448822,0.8484711647033691
bgonly_river_s107.wav,background,river,0,background,background,0.8341822028160095,0.8341822028160095,alert,0.8341822028160095,True,0.015500346198678017,0.0035291090607643127,0.016865799203515053,0.1027442216873169,0.027178339660167694,0.8341822028160095
bgonly_rain_s108.wav,background,rain,0,background,background,0.7663978934288025,0.7663978934288025,alert,0.7663978934288025,True,0.014695215970277786,0.023331811651587486,0.04738396033644676,0.04666738584637642,0.10152369737625122,0.7663978934288025
bgonly_wind_s109.wav,background,wind,0,background,background,0.9052202105522156,0.9052202105522156,alert,0.9052202105522156,True,0.008231746032834053,0.025352686643600464,0.019102120772004128,0.01877155900001526,0.023321639746427536,0.9052202105522156
bgonly_forest_night_s110.wav,background,forest_night,0,background,background,0.4377997815608978,0.4377997815608978,verify,0.4377997815608978,True,0.09478737413883209,0.017071790993213654,0.29586976766586304,0.06176481023430824,0.09270646423101425,0.4377997815608978
bgonly_birds_s111.wav,background,birds,0,background,background,0.6671549081802368,0.6671549081802368,verify,0.6671549081802368,True,0.08516449481248856,0.014537429437041283,0.08286648243665695,0.11661224067211151,0.03366437181830406,0.6671549081802368
bgonly_silence_s112.wav,background,silence,0,background,background,0.6296166181564331,0.6296166181564331,verify,0.6296166181564331,True,0.01730049028992653,0.16380929946899414,0.02534865029156208,0.0670497789978981,0.0968751385807991,0.6296166181564331
bgonly_wind_s113.wav,background,wind,0,engine,engine,0.7481496930122375,0.7481496930122375,alert,0.08567652851343155,False,0.07114121317863464,0.04552430659532547,0.7481496930122375,0.010842583142220974,0.03866572305560112,0.08567652851343155
bgonly_river_s114.wav,background,river,0,background,background,0.8735347390174866,0.8735347390174866,alert,0.8735347390174866,True,0.017467886209487915,0.018004635348916054,0.01954018324613571,0.03419751301407814,0.03725513815879822,0.8735347390174866
bgonly_forest_night_s115.wav,background,forest_night,0,background,background,0.8425412178039551,0.8425412178039551,alert,0.8425412178039551,True,0.007846194319427013,0.011232500895857811,0.07724961638450623,0.008075923658907413,0.053054578602313995,0.8425412178039551
bgonly_wind_s116.wav,background,wind,0,background,background,0.7156846523284912,0.7156846523284912,alert,0.7156846523284912,True,0.012046988122165203,0.09593592584133148,0.011346590705215931,0.013438582420349121,0.15154725313186646,0.7156846523284912
bgonly_silence_s117.wav,background,silence,0,background,background,0.7845190763473511,0.7845190763473511,alert,0.7845190763473511,True,0.014303055591881275,0.05859576538205147,0.038119837641716,0.03982637822628021,0.06463592499494553,0.7845190763473511
bgonly_wind_s118.wav,background,wind,0,engine,engine,0.4265594780445099,0.4265594780445099,verify,0.2915075421333313,False,0.06457247585058212,0.016941670328378677,0.4265594780445099,0.022868867963552475,0.17754991352558136,0.2915075421333313
bgonly_river_s119.wav,background,river,0,background,background,0.3636772036552429,0.3636772036552429,log_only,0.3636772036552429,True,0.042058270424604416,0.057291120290756226,0.16444946825504303,0.07093760371208191,0.301586389541626,0.3636772036552429
bgonly_river_s120.wav,background,river,0,background,background,0.3822755217552185,0.3822755217552185,log_only,0.3822755217552185,True,0.030257992446422577,0.015654494985938072,0.059932298958301544,0.3640601933002472,0.14781956374645233,0.3822755217552185
bgonly_forest_night_s121.wav,background,forest_night,0,background,background,0.6619720458984375,0.6619720458984375,verify,0.6619720458984375,True,0.021348755806684494,0.015880072489380836,0.008870553225278854,0.09860128909349442,0.19332726299762726,0.6619720458984375
bgonly_forest_night_s122.wav,background,forest_night,0,background,background,0.852939248085022,0.852939248085022,alert,0.852939248085022,True,0.03307553008198738,0.045023005455732346,0.03223487734794617,0.011300265789031982,0.025427090004086494,0.852939248085022
bgonly_river_s123.wav,background,river,0,background,background,0.7500846982002258,0.7500846982002258,alert,0.7500846982002258,True,0.06492815166711807,0.0030720094218850136,0.03078068420290947,0.11720283329486847,0.03393164277076721,0.7500846982002258
bgonly_rain_s124.wav,background,rain,0,background,background,0.4883413314819336,0.4883413314819336,verify,0.4883413314819336,True,0.009175028651952744,0.15279459953308105,0.1951083540916443,0.06822386384010315,0.08635690808296204,0.4883413314819336
bgonly_river_s125.wav,background,river,0,axe,fire_or_impact,0.4216358959674835,0.4415426552295685,verify,0.23697251081466675,False,0.15081274509429932,0.03862472623586655,0.13204742968082428,0.4216358959674835,0.019906746223568916,0.23697251081466675
bgonly_silence_s126.wav,background,silence,0,background,background,0.665260374546051,0.665260374546051,verify,0.665260374546051,True,0.06314939260482788,0.06362321227788925,0.17043425142765045,0.013293936848640442,0.024238843470811844,0.665260374546051
bgonly_rain_s127.wav,background,rain,0,background,background,0.4948647618293762,0.4948647618293762,verify,0.4948647618293762,True,0.023134469985961914,0.015369100496172905,0.11871645599603653,0.07342827320098877,0.2744869291782379,0.4948647618293762
bgonly_silence_s128.wav,background,silence,0,background,background,0.7130890488624573,0.7130890488624573,alert,0.7130890488624573,True,0.030666973441839218,0.017398646101355553,0.026680855080485344,0.04514762759208679,0.16701684892177582,0.7130890488624573
bgonly_silence_s129.wav,background,silence,0,chainsaw,chainsaw,0.41255858540534973,0.41255858540534973,verify,0.11003690212965012,False,0.41255858540534973,0.01988142542541027,0.07604795694351196,0.09485499560832977,0.28662019968032837,0.11003690212965012
bgonly_rain_s130.wav,background,rain,0,background,background,0.8638256192207336,0.8638256192207336,alert,0.8638256192207336,True,0.01779787614941597,0.007811839692294598,0.015879489481449127,0.039161667227745056,0.0555235780775547,0.8638256192207336
bgonly_birds_s131.wav,background,birds,0,background,background,0.5593414902687073,0.5593414902687073,verify,0.5593414902687073,True,0.03559766709804535,0.01863216795027256,0.03978021815419197,0.026839973405003548,0.3198085129261017,0.5593414902687073
bgonly_river_s132.wav,background,river,0,background,background,0.3255695402622223,0.3255695402622223,log_only,0.3255695402622223,True,0.08650512248277664,0.0856207013130188,0.15647350251674652,0.15001946687698364,0.19581162929534912,0.3255695402622223
bgonly_rain_s133.wav,background,rain,0,background,background,0.5408861637115479,0.5408861637115479,verify,0.5408861637115479,True,0.04381838068366051,0.01999569498002529,0.09339816123247147,0.11163797974586487,0.19026367366313934,0.5408861637115479
bgonly_silence_s134.wav,background,silence,0,background,background,0.534172534942627,0.534172534942627,verify,0.534172534942627,True,0.03260481357574463,0.28856444358825684,0.0714142769575119,0.030308112502098083,0.04293578490614891,0.534172534942627
bgonly_wind_s135.wav,background,wind,0,background,background,0.9278488159179688,0.9278488159179688,alert,0.9278488159179688,True,0.007080704439431429,0.025004299357533455,0.013782437890768051,0.007768438197672367,0.01851525530219078,0.9278488159179688
bgonly_silence_s136.wav,background,silence,0,fire,fire_or_impact,0.5000601410865784,0.5068560242652893,verify,0.3093872666358948,False,0.032407380640506744,0.03029651567339897,0.1210528239607811,0.00679588969796896,0.5000601410865784,0.3093872666358948
bgonly_birds_s137.wav,background,birds,0,background,background,0.5812291502952576,0.5812291502952576,verify,0.5812291502952576,True,0.16527466475963593,0.06332194060087204,0.03896552324295044,0.12654387950897217,0.02466484345495701,0.5812291502952576
bgonly_birds_s138.wav,background,birds,0,axe,fire_or_impact,0.45791715383529663,0.6756365299224854,verify,0.18943798542022705,False,0.029748909175395966,0.06073128059506416,0.04444535821676254,0.45791715383529663,0.21771939098834991,0.18943798542022705
bgonly_river_s139.wav,background,river,0,background,background,0.8158859610557556,0.8158859610557556,alert,0.8158859610557556,True,0.02723536267876625,0.010749571956694126,0.07658553123474121,0.04994234815239906,0.01960122399032116,0.8158859610557556
bgonly_wind_s140.wav,background,wind,0,fire,fire_or_impact,0.651359498500824,0.7355973124504089,verify,0.1368412971496582,False,0.014305788092315197,0.05174291506409645,0.06151273474097252,0.08423779904842377,0.651359498500824,0.1368412971496582
bgonly_silence_s141.wav,background,silence,0,background,background,0.46458062529563904,0.46458062529563904,verify,0.46458062529563904,True,0.020912908017635345,0.05027344450354576,0.05900450423359871,0.053016435354948044,0.352212131023407,0.46458062529563904
bgonly_forest_night_s142.wav,background,forest_night,0,engine,engine,0.5872923731803894,0.5872923731803894,verify,0.099988654255867,False,0.05936548113822937,0.030364958569407463,0.5872923731803894,0.05734966695308685,0.16563892364501953,0.099988654255867
bgonly_river_s143.wav,background,river,0,background,background,0.8518440127372742,0.8518440127372742,alert,0.8518440127372742,True,0.027147043496370316,0.008433034643530846,0.033900126814842224,0.029256809502840042,0.04941895976662636,0.8518440127372742
bgonly_silence_s144.wav,background,silence,0,background,background,0.9527195692062378,0.9527195692062378,alert,0.9527195692062378,True,0.008585959672927856,0.005494487471878529,0.007052313536405563,0.009276919066905975,0.016870783641934395,0.9527195692062378
bgonly_birds_s145.wav,background,birds,0,engine,engine,0.7389238476753235,0.7389238476753235,alert,0.19279761612415314,False,0.007955973036587238,0.02823951281607151,0.7389238476753235,0.0023143973667174578,0.02976859174668789,0.19279761612415314
bgonly_rain_s146.wav,background,rain,0,gunshot,gunshot,0.3331040143966675,0.3331040143966675,log_only,0.15331757068634033,False,0.01681598275899887,0.3331040143966675,0.18087521195411682,0.04922080039978027,0.2666664123535156,0.15331757068634033
bgonly_river_s147.wav,background,river,0,chainsaw,chainsaw,0.3200373947620392,0.3200373947620392,log_only,0.17924350500106812,False,0.3200373947620392,0.09084143489599228,0.23583650588989258,0.03312927111983299,0.14091181755065918,0.17924350500106812
bgonly_silence_s148.wav,background,silence,0,background,background,0.4943736493587494,0.4943736493587494,verify,0.4943736493587494,True,0.04494212567806244,0.0367807112634182,0.3724532127380371,0.0161739531904459,0.03527635335922241,0.4943736493587494
bgonly_silence_s149.wav,background,silence,0,background,background,0.9084752798080444,0.9084752798080444,alert,0.9084752798080444,True,0.0149693563580513,0.04007451981306076,0.005276255775243044,0.008863870985805988,0.02234073169529438,0.9084752798080444
bgonly_silence_s150.wav,background,silence,0,background,background,0.760586678981781,0.760586678981781,alert,0.760586678981781,True,0.08189383894205093,0.04583092778921127,0.03013126365840435,0.01850590854883194,0.06305138766765594,0.760586678981781
bgonly_wind_s151.wav,background,wind,0,fire,fire_or_impact,0.4506921172142029,0.5488128662109375,verify,0.05197381228208542,False,0.05871853977441788,0.044408638030290604,0.29608607292175293,0.098120778799057,0.4506921172142029,0.05197381228208542
bgonly_rain_s152.wav,background,rain,0,background,background,0.585273265838623,0.585273265838623,verify,0.585273265838623,True,0.02231539413332939,0.025030924007296562,0.10850401222705841,0.11117834597826004,0.14769810438156128,0.585273265838623
bgonly_forest_night_s153.wav,background,forest_night,0,background,background,0.88624507188797,0.88624507188797,alert,0.88624507188797,True,0.020037146285176277,0.027882982045412064,0.04664565995335579,0.006312930025160313,0.012876220978796482,0.88624507188797
bgonly_river_s154.wav,background,river,0,background,background,0.8975518941879272,0.8975518941879272,alert,0.8975518941879272,True,0.02167368307709694,0.012254725210368633,0.010080683045089245,0.05322166904807091,0.005217335652559996,0.8975518941879272
bgonly_silence_s155.wav,background,silence,0,background,background,0.872896671295166,0.872896671295166,alert,0.872896671295166,True,0.018372584134340286,0.03319333493709564,0.017975546419620514,0.010060803964734077,0.04750102013349533,0.872896671295166
bgonly_forest_night_s156.wav,background,forest_night,0,background,background,0.6694768667221069,0.6694768667221069,verify,0.6694768667221069,True,0.026829475536942482,0.022801026701927185,0.041138626635074615,0.019580239430069923,0.22017379105091095,0.6694768667221069
bgonly_birds_s157.wav,background,birds,0,background,background,0.6121155023574829,0.6121155023574829,verify,0.6121155023574829,True,0.09156215190887451,0.05505722761154175,0.09674060344696045,0.023155739530920982,0.12136881798505783,0.6121155023574829
bgonly_rain_s158.wav,background,rain,0,background,background,0.4592205882072449,0.4592205882072449,verify,0.4592205882072449,True,0.026255197823047638,0.07731696218252182,0.34045907855033875,0.021208511665463448,0.0755397230386734,0.4592205882072449
bgonly_birds_s159.wav,background,birds,0,fire,fire_or_impact,0.47773846983909607,0.5076220631599426,verify,0.14429645240306854,False,0.16377167403697968,0.048970963805913925,0.13533887267112732,0.029883595183491707,0.47773846983909607,0.14429645240306854
bgonly_river_s160.wav,background,river,0,background,background,0.6095834970474243,0.6095834970474243,verify,0.6095834970474243,True,0.045237019658088684,0.018845146521925926,0.025033891201019287,0.29481634497642517,0.00648408941924572,0.6095834970474243
bgonly_wind_s161.wav,background,wind,0,background,background,0.5567182898521423,0.5567182898521423,verify,0.5567182898521423,True,0.08400571346282959,0.017942411825060844,0.13999906182289124,0.06316997855901718,0.13816453516483307,0.5567182898521423
bgonly_forest_night_s162.wav,background,forest_night,0,background,background,0.6924806237220764,0.6924806237220764,verify,0.6924806237220764,True,0.008421145379543304,0.008631257340312004,0.044860996305942535,0.07208435237407684,0.17352157831192017,0.6924806237220764
bgonly_silence_s163.wav,background,silence,0,background,background,0.7484725713729858,0.7484725713729858,alert,0.7484725713729858,True,0.06024741753935814,0.014626414515078068,0.11990059912204742,0.010418964549899101,0.046334054321050644,0.7484725713729858
bgonly_wind_s164.wav,background,wind,0,chainsaw,chainsaw,0.28471440076828003,0.28471440076828003,log_only,0.2055596560239792,False,0.28471440076828003,0.1396869421005249,0.12432562559843063,0.0640823096036911,0.18163105845451355,0.2055596560239792
bgonly_wind_s165.wav,background,wind,0,engine,engine,0.6494119167327881,0.6494119167327881,verify,0.13415805995464325,False,0.04240643233060837,0.061105165630578995,0.6494119167327881,0.03837883472442627,0.07453959435224533,0.13415805995464325
bgonly_forest_night_s166.wav,background,forest_night,0,engine,engine,0.47267186641693115,0.47267186641693115,verify,0.2108786553144455,False,0.08778928965330124,0.151280015707016,0.47267186641693115,0.01744263805449009,0.05993754789233208,0.2108786553144455
bgonly_wind_s167.wav,background,wind,0,background,background,0.9320056438446045,0.9320056438446045,alert,0.9320056438446045,True,0.004956821445375681,0.01754227839410305,0.00887252576649189,0.018564192578196526,0.018058614805340767,0.9320056438446045
bgonly_silence_s168.wav,background,silence,0,fire,fire_or_impact,0.5335958003997803,0.5862832069396973,verify,0.1580502837896347,False,0.03341267630457878,0.02613917738199234,0.19611474871635437,0.05268741026520729,0.5335958003997803,0.1580502837896347
bgonly_rain_s169.wav,background,rain,0,fire,fire_or_impact,0.3776359260082245,0.5026624202728271,log_only,0.1688130646944046,False,0.10018907487392426,0.06077096611261368,0.1675644814968109,0.12502652406692505,0.3776359260082245,0.1688130646944046
bgonly_forest_night_s170.wav,background,forest_night,0,background,background,0.36477130651474,0.36477130651474,log_only,0.36477130651474,True,0.05910247564315796,0.05083535239100456,0.33300259709358215,0.013906962238252163,0.1783813089132309,0.36477130651474
bgonly_silence_s171.wav,background,silence,0,background,background,0.5933020114898682,0.5933020114898682,verify,0.5933020114898682,True,0.042965006083250046,0.19257673621177673,0.0965203046798706,0.02687619999051094,0.04775971919298172,0.5933020114898682
bgonly_forest_night_s172.wav,background,forest_night,0,background,background,0.5057669878005981,0.5057669878005981,verify,0.5057669878005981,True,0.04322803393006325,0.032522667199373245,0.32583779096603394,0.027567129582166672,0.06507741659879684,0.5057669878005981
bgonly_forest_night_s173.wav,background,forest_night,0,background,background,0.7109776735305786,0.7109776735305786,alert,0.7109776735305786,True,0.05321777984499931,0.013010367751121521,0.09972638636827469,0.08995027095079422,0.03311752527952194,0.7109776735305786
bgonly_forest_night_s174.wav,background,forest_night,0,background,background,0.49209916591644287,0.49209916591644287,verify,0.49209916591644287,True,0.06599202007055283,0.09020713716745377,0.15701472759246826,0.020519379526376724,0.17416760325431824,0.49209916591644287
bgonly_silence_s175.wav,background,silence,0,background,background,0.6868793368339539,0.6868793368339539,verify,0.6868793368339539,True,0.041906844824552536,0.06139695271849632,0.15825803577899933,0.028054015710949898,0.023504795506596565,0.6868793368339539
bgonly_wind_s176.wav,background,wind,0,background,background,0.5029888153076172,0.5029888153076172,verify,0.5029888153076172,True,0.1616145819425583,0.06529287993907928,0.22077728807926178,0.006906835362315178,0.04241953045129776,0.5029888153076172
bgonly_forest_night_s177.wav,background,forest_night,0,fire,fire_or_impact,0.3619719445705414,0.5551674365997314,log_only,0.24828554689884186,False,0.03600628301501274,0.08573570102453232,0.07480506598949432,0.19319549202919006,0.3619719445705414,0.24828554689884186
bgonly_rain_s178.wav,background,rain,0,background,background,0.7419891953468323,0.7419891953468323,alert,0.7419891953468323,True,0.02678021788597107,0.05081324279308319,0.15545086562633514,0.006652993615716696,0.018313433974981308,0.7419891953468323
bgonly_forest_night_s179.wav,background,forest_night,0,background,background,0.366746723651886,0.366746723651886,log_only,0.366746723651886,True,0.0613410584628582,0.1943768858909607,0.039679523557424545,0.09438201785087585,0.24347370862960815,0.366746723651886
